Step,APP,Action,Reward
989,0,1,-7.7906666667
990,0,0,-17.7652666667
991,0,0,-17.7652666667
992,0,0,-17.7652666667
993,5,2,-17.204563503499998
994,0,2,-12.2450567144
995,0,1,-7.7906666667
996,0,0,-17.7652666667
997,0,0,-17.7652666667
998,0,1,-7.7906666667
999,0,1,-7.7906666667
1000,0,1,-7.7906666667
1001,0,2,-10.8108108108
1002,3,0,-13.364333333400001
1003,4,0,-26.3053066667
1004,3,1,-3.3706666667
1005,4,1,-16.3706666667
1006,0,0,-17.7652666667
1007,2,2,-1000
1008,0,2,-10.8108108108
1009,4,2,-1500
1010,0,0,-17.7652666667
1011,0,2,-13.897221351599999
1012,0,0,-17.7652666667
1013,4,2,-1500
1014,0,2,-10.8108108108
1015,0,2,-10.8108108108
1016,0,1,-7.7906666667
1017,0,2,-1200
1018,0,1,-7.7906666667
1019,0,2,-10.8108108108
